-	KEGG_DRUG_METABOLISM_CYTOCHROME_P450	KEGG_ASTHMA	KEGG_VIRAL_MYOCARDITIS	KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS
ENSG00000085276	1.47879729967207	0.401441509969242	1.20654453694165	-0.146777576154946
ENSG00000085365	-0.594032362658987	-1.15485790969067	-0.865782662769964	-0.979003759501124
ENSG00000085377	0.213142959421072	-1.5554398340457	0.192366931055176	-0.56411699643572
ENSG00000085382	-0.0558067071115177	0.0023082116302285	-1.01965080301955	-0.152655492205453
ENSG00000085415	-0.168249568998638	-0.0249018472134369	-0.574579440510026	-0.0469881079597256
ENSG00000085433	-0.136491045543347	0.260133174049528	-0.227520722420832	-0.959252760347685
ENSG00000085449	-0.451987444084769	-1.81681182531889	-1.4332562977454	0.59785351063121
ENSG00000085465	-0.259204081143382	0.171258631656572	-1.14778968802546	-2.38470503061156
ENSG00000085491	0.534660613862272	-1.16174900184112	-1.20001932304241	-0.289436314857176
ENSG00000085511	0.225430883509312	0.251202579140179	-0.970645134470052	-0.579252558663438
ENSG00000085514	-0.382598850856325	2.84372641598762	1.58421160963868	0.129729452648237
ENSG00000085552	0.139246072052701	-0.243807292329485	-0.404456488052467	-0.735416848602357
ENSG00000085563	3.05103012992486	-1.76526999003072	-0.956143957994351	4.10161984754634
ENSG00000085644	-0.376085791621038	-0.320773178354266	-1.09466364592994	-1.43082902113212
ENSG00000085662	0.853976249843319	1.45263939600688	2.10740144135955	-1.68211667582264
ENSG00000085719	0.169873746260289	1.5054260531992	-0.536523360691545	0.483985122513406
ENSG00000085721	-0.972474532488967	0.0495281827270885	0.721808577854858	-1.48459361126985
ENSG00000085733	-0.197608704216805	-0.623698233376103	-0.277111102425261	-1.28822527685211
ENSG00000085741	0.538530595602809	-0.78192011473029	-0.172403811844606	-0.187498018795894
ENSG00000085760	-0.0652375222794728	0.255135259755747	-0.552827341903649	0.70660206224671
ENSG00000085788	0.0352291027836956	-0.0667565860300668	-1.16147693508073	0.0404123516113365
ENSG00000085831	0.133860018760949	0.600445260901681	-0.0174051760674745	-0.00363606646889161
ENSG00000085832	-0.291946553184679	0.0505114801607109	-0.462705491383469	-0.861887767241494
ENSG00000085840	-0.557757859496972	0.318610917698938	-0.948403937244922	-0.0367883407245767
ENSG00000085871	3.18001058573213	0.192224266582404	-0.557010268695738	0.903084190070189
ENSG00000085872	0.107905586596051	-0.850478137541851	-0.085555471463149	-0.972905436133328
ENSG00000085978	0.217621238419007	-0.743630019221827	-0.317778577335738	-0.0154918216417041
ENSG00000085982	0.545254037546868	-0.629060038624849	0.221678767818714	0.107690310348603
ENSG00000085998	-1.03423770417838	0.568518842596563	1.5961370924372	-0.530506922833514
ENSG00000085999	-0.672238433251795	-0.535790266104334	-0.575747262837112	-0.113223662430447
ENSG00000086015	-0.458085052597655	-1.21184031311044	0.949831069612002	0.752317065339795
ENSG00000086061	-0.472022041528071	-0.101899065944469	-0.429107596650812	-0.223085153213589
ENSG00000086062	-0.783649662235797	-0.619080329094456	-0.242759703689501	-0.686502815296161
ENSG00000086065	-0.444333889616767	-1.49088261454418	-1.02257152573779	-0.562383320860955
ENSG00000086102	0.123842571936352	-0.990559594533108	-1.76417746997225	-0.346093169366644
ENSG00000086159	-1.53676608146723	0.41243309392305	0.535703008003791	-0.889867462728627
ENSG00000086189	0.193416418365282	0.872462129151246	-0.733923271775229	-0.769538095421339
ENSG00000086200	-1.33267789452749	-0.421989116395602	-0.0825210500946767	-2.06859176305868
ENSG00000086232	-0.283536363749395	-0.0508447905560782	0.851124561307742	-0.0769952445068656
ENSG00000086288	-0.372425181891132	3.03760538707336	0.980587736909235	-1.27467605718863
ENSG00000086289	0.90381207695408	-1.03418349548084	0.478618574493845	-0.391949382685012
ENSG00000086300	-0.285144058082529	2.3491921920925	1.13827580721761	1.23231264006756
ENSG00000086475	-0.476187684678207	-0.338939261616932	-0.492470002179836	1.46389513105962
ENSG00000086504	-0.251257343012107	-0.134228061015858	0.185944857225319	-0.623100935724337
ENSG00000086506	-1.00515900199126	-0.908626122822455	-2.20814365154585	-0.0569263396963854
ENSG00000086544	0.0711994013638377	-0.0191943199870594	-0.10971103229599	0.248957898577928
ENSG00000086548	0.772604250679949	1.30593447169437	-0.510176998160279	0.129021241929995
ENSG00000086570	1.1905901227356	-0.52325668616806	-1.1693997972468	0.0679663818492033
ENSG00000086589	-0.382539021421883	-0.600678032195893	-0.70774158256469	-0.817851883911832
ENSG00000086598	-0.656626390172582	0.150176001614404	-0.404692040689594	-0.325843683304512
ENSG00000086619	-0.279160009645089	2.11442341891434	0.689770229851291	1.13697523443801
ENSG00000086696	3.52437861844574	-1.00809559303345	-1.38780770575488	2.08054747275041
ENSG00000086712	-0.36525290244671	-0.355757582963078	-0.917526081600237	-0.803118949871512
ENSG00000086717	0.318737040125693	-0.289458721297988	-1.22235497426607	0.291600609898734
ENSG00000086730	-0.721114467394002	1.59764522242047	1.21846731070014	0.432456229098172
ENSG00000086758	-1.08247854204696	0.378221383851848	-0.143944559651759	-0.933516770064218
ENSG00000086827	0.166753864586638	-0.966470628134189	-2.16126817175406	0.264036020088908
ENSG00000086967	-0.803938077500356	0.0657939503924255	5.48942455023553	0.0823352170280353
ENSG00000086991	-0.620889188351957	-0.10212284158439	0.219693967979342	2.35081055391984
ENSG00000087008	1.31866832729316	0.968578253136121	0.67236069469186	1.1597495075055
ENSG00000087053	-0.0918402965742244	-0.702860882520295	-0.636196172103775	-1.21042169945579
ENSG00000087074	-0.375465514095597	1.04074290270574	0.440566262610806	-0.501965412076106
ENSG00000087076	0.131621858894708	0.353585047303702	-0.862377193407055	0.746193322056221
ENSG00000087077	0.332217285517468	-0.717856911246712	-0.31353522931296	0.580739827102212
ENSG00000087085	-1.12248854313422	-0.685307399414278	1.43965297016907	-1.48473548661338
ENSG00000087087	0.0167189119171327	-0.697894136807657	-0.43294586186106	0.0718279650617845
ENSG00000087088	-0.80556687717719	0.30911500791903	0.411293650477856	0.4175818476141
ENSG00000087095	-0.347874649916068	-0.604964622712034	0.141890078796816	-0.0201463893551919
ENSG00000087111	-0.974103103501367	-0.192315292093157	0.878524536246589	0.21667317636622
ENSG00000087116	-0.342683616402806	-1.28696061168162	-0.236780998100693	-0.539068631855935
ENSG00000087128	2.0459555527372	-0.0680889028205241	-0.461537461445008	0.928970492221786
ENSG00000087152	-0.276659063245973	0.028119474252022	0.00909637172327997	-2.22089100349292
ENSG00000087157	-0.484705849841877	0.140487768374315	-0.654297072847342	0.0296383881542708
ENSG00000087191	-0.00935087124250668	-0.0806628952834242	-0.636576336343182	0.306474197045253
ENSG00000087206	-1.37689462364247	-0.0948817909578173	-1.07463726423358	-1.01450877720815
ENSG00000087237	-0.181883299239843	-0.391184087703099	-0.207368784704308	-1.3791437321441
ENSG00000087245	0.401138169387625	-0.54279542929841	0.0861550433039035	0.230882360748637
ENSG00000087253	-0.302812508425834	1.44710116049894	-0.7041929999715	-0.838754459910726
ENSG00000087258	0.0868114574116605	0.0320745386364835	0.371476969214	-0.185223111865085
ENSG00000087263	-0.986078592785212	-0.566356186970592	-0.2362556352696	-0.923553685942593
ENSG00000087266	-1.32329041850568	-0.0556562521374763	0.619611118009634	0.668066449202325
ENSG00000087269	-0.338355698370263	0.279522661258131	-0.235225503883677	-0.113895678832582
ENSG00000087274	-0.139615981549258	-0.17931593468783	0.287430296959309	-0.22046357621656
ENSG00000087299	0.394263090655991	0.796011977132227	-0.486392678140134	1.7678155227565
ENSG00000087301	0.592637121411425	-0.189437740647184	0.678361233826032	2.20515728392342
ENSG00000087302	0.438314975840786	0.0206188896375247	0.0600956580418235	0.0923919910777909
ENSG00000087303	-1.36434714995701	-0.703172759954213	0.411253873626402	-0.734028180780487
ENSG00000087338	-1.57559409790448	-0.91267819532492	-1.21253300254539	1.25380630888249
ENSG00000087365	-0.480895726476212	-1.04202187244027	-0.315517019569344	-0.560194936358591
ENSG00000087448	-0.326339852920755	-0.777114184023866	-1.08757858340072	0.738799393563301
ENSG00000087460	-1.17202830391326	-1.11959594245764	1.03041265148775	0.0410041664051914
ENSG00000087470	-1.61644728100032	-0.246383126184815	-0.483950417273523	-1.16859473120794
ENSG00000087494	0.42642643530289	-1.70613029928125	-0.38614155744547	1.3482985604421
ENSG00000087495	-0.448378495431327	-1.27680079626631	-1.43882774354936	-0.43842063566114
ENSG00000087502	-0.993665235429887	-0.759822903123484	-1.34057598145882	-0.692086010269229
ENSG00000087510	-0.829631206324814	0.329664613908375	-0.327539419265496	-0.767925846926884
ENSG00000087586	-0.285729084372688	-0.554255034770738	-0.364032826699904	-0.421959328194388
ENSG00000087589	-0.281763996487879	1.7959622749227	0.624420633993023	-1.41487450109539
ENSG00000087842	4.53105449907313	-0.46291633017065	-0.93416572095062	1.54938981673634
ENSG00000087884	1.81120299384913	0.0406827476832184	0.472046718781494	1.43876650295493
ENSG00000087903	-0.405199926925151	-1.89766636537048	-1.16431451612053	-0.654155217743438
ENSG00000087916	0.154366786108866	-0.350976980477767	0.510432463619762	-0.839894722038209
ENSG00000088002	0.241115917858884	-0.278596894099102	0.0939535146545772	-1.1329581297512
ENSG00000088035	-0.23114029886723	0.113645073676664	-0.038088033481386	0.847922413798281
ENSG00000088038	-0.433255157925832	-1.26692489536712	-0.205793567555933	-0.15968407735452
ENSG00000088053	0.192926418782298	-0.369986175326009	-0.233127974860112	-0.546995396970625
ENSG00000088179	-1.4736847564718	-0.368238535427933	-0.94093450570448	-0.95980853663762
ENSG00000088205	-0.1957871950339	-0.0999754586407149	0.0464874204161758	-0.0674349072255367
ENSG00000088247	-0.11914026546175	-0.803507947846446	-0.833708498610702	-1.04708840320314
ENSG00000088256	0.208964801819118	-0.599878541478117	-0.41790006335085	0.675099048207471
ENSG00000088280	-0.123689548363859	-0.138043628319744	0.321956725129308	-0.3804995687532
ENSG00000088298	-0.587224231190719	0.220477924224445	-0.656074931298454	0.326453598943559
ENSG00000088305	-0.571305501229593	-1.22526219713016	-0.821861260597119	-0.019026031727538
ENSG00000088320	0.107609724745855	0.714605287710889	-0.176109565819328	0.610097608444714
ENSG00000088325	-0.586773523761519	-0.73073567098298	-0.308893957841589	-0.23571231334017
ENSG00000088340	1.05256044805756	-0.973298152611516	-1.14772144651925	-0.0305923381260371
ENSG00000088356	0.00848813379487757	-0.432775876883989	0.938613704448011	0.47356520425531
ENSG00000088367	0.762800192518018	-0.195809584499384	-0.829456578301106	-1.0109329963535
ENSG00000088386	1.72354245126804	0.138340790462898	0.441544215812219	0.11700201010548
ENSG00000088387	0.188264877979098	0.37887596711846	1.26247346776795	-0.827047112575784
ENSG00000088448	-1.35129779035732	0.334840411885789	1.7949342296225	0.292381490971594
ENSG00000088451	0.390204251649273	1.19693115940352	-0.155694268367905	2.09742017631518
ENSG00000088538	-0.503159440233883	-0.790238002971545	0.106303935426386	-0.999480679215727
ENSG00000088543	0.162378469518467	1.89658464487699	-0.114020869681406	-0.0158930707102542
ENSG00000088682	0.273599249300392	-0.424978743375045	1.02827245619744	0.807982739169616
ENSG00000088726	0.374582628110131	-0.626362145681147	-0.563943204861842	-0.967559126102721
ENSG00000088727	-1.04120200414076	-0.507931015774587	1.07844610959958	0.498658679383122
ENSG00000088756	-1.48909174300226	-1.05464861783473	-0.885817709091431	-0.272478891893157
ENSG00000088766	1.56142477771487	0.892177700637432	-0.163230207544568	1.56922850772127
ENSG00000088782	0.320330976313694	1.14014648506952	0.263269615617113	0.65436753520257
ENSG00000088808	0.12436940001536	0.0136220082417872	-0.785001985528625	0.664112418582548
ENSG00000088812	2.06693600763338	0.147566200723683	0.103414304761284	1.54116300691989
ENSG00000088826	-0.766534349054954	-0.968417022812545	-1.8584729806376	-2.16358338685135
ENSG00000088827	-0.924074814673014	0.520531409920229	-1.75580266002058	-0.212174633671563
ENSG00000088832	-0.704111572039922	-0.615357487130565	0.204229619108026	-0.815580827070411
ENSG00000088833	-0.0585377845187556	-0.408872449116917	0.15530409705844	-0.532528845199037
ENSG00000088836	0.742421439501641	-0.918512504246446	-0.891912451297336	-0.179390254119575
ENSG00000088854	1.43713873465213	-0.421536129898315	-1.22712632519147	0.182962422953969
ENSG00000088876	-0.0655857004966836	0.700741413856536	0.227072474950676	-0.209562120456145
ENSG00000088881	0.536394192436521	0.250063765505144	-0.30204301949239	1.78991989291202
ENSG00000088882	-0.00928252014260134	1.07590035826395	-0.732064610141793	-0.363055528106418
ENSG00000088888	-0.551908765348467	-0.233758171868758	0.841676905378114	-0.645256287086955
ENSG00000088899	-0.289402071324614	-0.21255745026697	-0.0501046888107743	0.434805324598719
ENSG00000088926	3.6355072832226	-0.0311987890118689	0.563889746782591	2.16592763838174
ENSG00000088930	-0.179965747863959	-1.25134226692289	-0.389409968808495	-0.466746613516773
ENSG00000088970	-0.526389647869748	-0.689339045217239	0.417386046540048	-1.08590594652453
ENSG00000088986	0.472486580789906	0.0825029312834842	0.110466221194789	0.011201228580335
ENSG00000088992	-1.47976081695346	0.00922256796978064	0.124885980458822	-2.61731919345976
ENSG00000089006	-2.04445538431037	0.657428612894706	-0.129138642562138	0.925624559403498
ENSG00000089012	-0.425703444808726	1.00889472304112	1.33984090885851	-0.455516965726298
ENSG00000089022	-1.21484451996271	-0.527696668500406	-1.01768744888658	0.346748484804602
ENSG00000089041	0.610092557461329	0.716415229171857	1.63632282391314	1.47994295425516
ENSG00000089048	-0.32133411343342	0.395318021637952	0.0819448414552168	-0.120896264601066
ENSG00000089050	0.928496875675804	-1.09702742517704	-0.0296062597085996	1.03891366695608
ENSG00000089053	-0.350562669359203	-0.865977142850137	-0.789303792260246	-0.211133709704159
ENSG00000089057	1.11652629864772	0.185837883006538	1.70304238024639	0.230947334596158
ENSG00000089060	0.362058576329825	-1.29241047191439	-0.375280403369316	0.478702951443981
ENSG00000089091	0.403320120317652	0.282711515545218	0.0757594273573421	0.384095394930754
ENSG00000089094	-1.06800149662276	-0.315958445910848	0.631905872045206	-1.06416994259224
ENSG00000089101	0.315765035495559	0.176449401356482	-1.24319246653556	-0.136181177958853
ENSG00000089116	-0.227972652102637	0.10849276018653	0.608136285680548	-0.164865301270513
ENSG00000089123	-1.22269085608072	-0.445721375191681	-1.77234623265902	-0.325149443189788
ENSG00000089127	-0.382714132485933	0.21356534519861	-0.653401622076546	-0.774793536934311
ENSG00000089154	-1.26798571446579	-0.480796057219428	0.322164701675961	-0.963220847622719
ENSG00000089159	-0.949025547964148	-1.3124896410448	0.321534151817941	-0.178046576611562
ENSG00000089163	-0.0219431128447516	1.39562151688636	0.0122523602918715	0.350836949101446
ENSG00000089169	0.164044698251811	-0.768294470373423	-0.317158097453323	-0.526150545922087
ENSG00000089177	0.32486921748179	0.37785115998751	0.00448582538970473	1.58430068878267
ENSG00000089195	-0.221825805496731	-0.556660404453831	-0.893604792759432	-0.812017691307365
ENSG00000089199	0.263193105541832	-0.541498025442777	0.426706929676971	0.0893188429644581
ENSG00000089220	1.68379105086899	-0.140500890438334	-0.00932402698069936	-0.632526657617745
ENSG00000089225	0.973920674411288	0.0944992701808678	-0.245490045575833	0.368850529346399
ENSG00000089234	-1.19971793877967	-0.749995022101522	-1.06685080693336	-1.39907461836424
ENSG00000089248	-1.30910092553197	0.3820194672148	0.871186238282937	0.274276265813632
ENSG00000089250	-0.101953244172651	-0.486124659807249	-0.622341808351455	-0.465190851877598
ENSG00000089280	-0.966878902729946	-0.241917139334444	0.581493528365806	-0.3541284243378
ENSG00000089289	-0.0601099214197316	-0.895142777299592	-1.30954509996732	0.15105524492387
ENSG00000089327	-1.01188638590225	1.28112892568876	1.70734819988957	0.287122197772288
ENSG00000089335	-0.284810414966449	-0.0657951366927325	-0.553929795141558	0.56921651212773
ENSG00000089351	-1.87017900549438	-0.0632523372757196	-0.0525442142595071	-1.01853362767546
ENSG00000089356	0.923241895396936	0.329872041573723	0.694028049894883	0.901368062966642
ENSG00000089472	2.02993579950347	-1.79433756600263	-0.504091078996989	0.436422725032164
ENSG00000089486	-1.55026354255157	-0.341344831127431	-0.603778036622219	-0.144437470245803
ENSG00000089558	0.673558818093336	-0.768318760539682	-1.38382204355307	1.12384027120299
ENSG00000089597	-0.654594123308499	-0.370887449729339	0.796933359060709	-0.546691938559183
ENSG00000089639	-0.304551358156295	0.947275073212139	0.411792177995281	1.16735966635457
ENSG00000089682	-0.270724171700506	0.078696879374825	-1.94305754426475	-0.557839784825796
ENSG00000089685	-0.383607126922973	-0.954512857870664	-0.128320507743218	0.392071242135486
ENSG00000089692	-0.0333489146875266	1.48499999099123	1.01731125479886	-0.948147961045327
ENSG00000089693	0.183047240447977	-0.473139570575354	-0.717799039215745	-0.729168480899709
ENSG00000089723	-0.162746792350894	-0.194974045373561	-0.810822039366523	-1.31356687792003
ENSG00000089737	0.284936936766094	-0.792797291818892	-0.759827307370598	-0.473170363338437
ENSG00000089775	-0.693143075439051	0.118998810900401	0.621220390733642	-0.621410268947728
ENSG00000089818	-0.843214787830961	-0.460896642315702	-0.994248920285215	-0.739417980879861
ENSG00000089820	-1.10009921429656	0.848945472175273	1.30170062246219	0.352073459591945
ENSG00000089847	-1.36912679200085	-0.924009678591618	-1.05937629229801	-0.242766983367125
ENSG00000089876	0.771858213100165	0.235934342798471	-0.0222144100621677	-0.0728907002121042
ENSG00000089902	0.41820431874289	-1.47135919129642	-0.276659726288465	0.0305425315840018
ENSG00000089916	-0.892289338544821	0.72905570539181	1.29357669830916	-0.828272846202863
ENSG00000090006	1.46710281148215	0.194298190967692	1.43176383201821	0.273561365433565
ENSG00000090013	2.68355122726661	0.83838688808352	-0.837111836403783	1.93553208147392
ENSG00000090020	-0.559580964704726	-0.990082772413044	0.611538863317079	0.0537926701027301
ENSG00000090054	-0.146259850701097	0.33668833474447	0.181061250507741	-1.23440101664794
ENSG00000090060	-1.10439105379205	-0.510304813634834	-0.249379442522088	0.339851903245386
ENSG00000090061	0.673118766839675	-0.387858275673602	-1.3436149377106	-0.493803877227471
ENSG00000090097	-0.165371301219225	-0.065333234743476	0.576293738629046	0.313172353158975
ENSG00000090104	-0.69623997264023	4.51962602817625	1.8418344616287	-0.621663473660733
ENSG00000090238	-0.18976838390213	-0.395993011186772	-1.44855442818733	-0.792131249294863
ENSG00000090263	1.15734535041513	0.201065594674267	-0.744957780734949	0.327626309471522
ENSG00000090266	0.620804745268185	0.0296227395921651	-0.163783394970795	0.54904551346659
ENSG00000090316	-1.62520958027578	-0.355202896119095	-0.225877960275698	-0.637154404327516
ENSG00000090339	-1.25352751669384	1.9059787421457	1.40457927046929	0.0858535417329377
ENSG00000090372	-1.18591073287942	-0.66815186429885	-0.374841345640925	-0.888589059349343
ENSG00000090376	0.886117452344989	1.11610484818062	-0.0953382784864949	-0.336907421741651
ENSG00000090382	1.20781083509454	4.0059722771219	3.56679728115659	-0.818835915343185
ENSG00000090402	3.24735625377568	0.727932769859519	-0.28715524649696	4.34773814404714
ENSG00000090432	-1.28810816455852	-0.147802630979771	0.963441514349685	-0.657473923110084
ENSG00000090447	0.928347170068689	-0.302149513897823	-0.973368140965931	-0.273711413889095
ENSG00000090470	-0.405644053879719	-0.121700120825741	-1.90574951474905	-0.201616778941245
ENSG00000090487	-0.222473787613187	0.678723916415098	0.0543013054022638	1.1050614746304
ENSG00000090512	7.91250016805807	-0.551324354533536	-0.291027735963977	2.19789209170648
ENSG00000090520	-2.16018545964079	0.326883518439032	0.660796132100428	-0.352787796849253
ENSG00000090530	-1.83765726724778	0.241661894340911	0.433808987182162	0.0895761491629707
ENSG00000090534	-0.825305492933155	0.678654191977853	1.07594867318576	-0.197298974599516
ENSG00000090539	1.11853494688307	-0.167877618386047	0.41225339134803	0.236629013794143
ENSG00000090554	-0.0799613241350749	2.66089889937893	2.07506452264351	0.650929195817283
ENSG00000090565	-0.263696431927355	0.344657214510109	0.200690634917111	0.853717703019926
ENSG00000090581	-0.0501451556795159	0.474784855836105	0.117310892447798	1.55545450704372
ENSG00000090612	-1.00149004381225	-0.0479675480496772	-0.15198424717858	-0.186331019160857
ENSG00000090615	-0.329097703345586	0.299303299185165	-0.358833797420152	-0.0628496688416634
ENSG00000090659	0.352479697005943	1.76920267344942	0.204694943608212	0.36617086936533
ENSG00000090661	-0.136773355326008	1.98954356457376	1.0897217909431	0.301166260220987
ENSG00000090674	-0.0257612166163941	-0.252338723295791	-1.23433026242085	0.735983351719999
ENSG00000090686	-0.534930974440312	-0.585927234719857	-0.405370534115157	-0.336675380291491
ENSG00000090776	0.124464289510381	0.175586355581469	-0.0522756776718562	-1.94064068323641
ENSG00000090857	-1.45099146969378	-1.04151187077656	0.804614594176454	-0.529161501944523
ENSG00000090861	-1.1929898478675	-1.16150841233169	-0.0903380116987358	-0.054526998735272
ENSG00000090863	-2.05434413938195	-1.78890718653475	1.0363426793216	-1.17484955571687
ENSG00000090889	-0.506616652319783	-0.674794150987673	-0.346414880725964	-0.309411260858679
ENSG00000090905	-0.151817344268838	-0.703274156359492	0.175769957557225	-0.322144843697475
ENSG00000090920	1.16470361606715	3.23732351361137	1.96261574489471	2.28419045778677
ENSG00000090924	-1.81991603191864	-0.830372939174758	0.436210178327196	-1.59929694703076
ENSG00000090932	-0.304675570345721	0.353112194458613	0.301960208580469	1.10525348733372
ENSG00000090971	0.56379825096029	1.18385194088193	0.0567565988255031	0.225667795356812
ENSG00000090975	-0.802282524355788	0.0257908377110456	-0.259727504230832	-0.973765763930911
ENSG00000090989	0.0816035960823781	-1.08557521455266	-0.781419335770231	-0.443474145128962
ENSG00000091009	0.53841918311619	-0.431892452801681	-0.355400025989519	0.497480499950828
ENSG00000091010	-1.31355986058802	-0.317571616299686	-0.102414009824831	0.461933351767227
ENSG00000091039	-0.749840069950053	-0.317367551819549	-0.325919864614764	0.541532932098975
ENSG00000091073	0.0803704200793468	-0.831326318539288	0.389904485494745	-0.120978211905271
ENSG00000091106	-0.871063041441327	-1.97435037396581	-1.1403898524039	0.728276406131654
ENSG00000091127	-0.134086569025909	0.0256958689697935	-0.322181891347351	0.202019626176058
ENSG00000091128	-0.80266423247928	1.92779881775085	1.00626461042524	-2.03539212737259
ENSG00000091129	-0.0991564964483926	-1.14552417151678	-0.135459903116701	1.07283402828999
ENSG00000091136	-0.882893361721209	-1.22719230818793	-0.605354064182009	-0.877239354744188
ENSG00000091137	-1.83498751960774	1.12972018469379	-0.590221631053239	-0.652634954138595
ENSG00000091138	1.97118654216369	-0.378653861807049	-0.701930302937773	6.04248046005826
ENSG00000091140	0.519597180295334	-0.771636826974424	-0.239348983585158	0.41329326368433
ENSG00000091157	-0.517237331230797	-0.388967677915213	-0.158348990966315	0.362195693368167
ENSG00000091164	0.278552139756532	-0.4003317898202	-1.39717280717593	-0.402228181257911
ENSG00000091181	0.197245331269148	4.9196784780902	0.272366585044262	1.26829684375481
ENSG00000091262	3.72014154588441	0.0906137129813518	0.468821352451269	1.89208200194749
ENSG00000091317	-1.61889197691714	2.70303151550972	2.3109895203808	0.0583413383605273
ENSG00000091409	-0.958604280258866	-1.38981357453631	0.825949756334629	-0.754319620922597
ENSG00000091428	0.31454414763737	-0.765009702440089	-0.172683913180302	-0.695743430837586
ENSG00000091436	-0.238613509715903	0.505473186151644	-0.118544796807544	0.777134786315281
ENSG00000091482	0.658771941375351	-0.331904924889878	4.33873253588515	0.449417929262611
ENSG00000091483	0.97301626293166	-0.271681200974268	-0.0891127933810857	1.45237959582133
ENSG00000091490	1.06446977904413	0.277761889809956	0.98715670958735	0.832928302167955
ENSG00000091513	0.675049715433126	-0.683482151033921	-0.506081884484382	1.52242688475754
ENSG00000091527	-0.835485793426218	-1.38421922202507	-0.475928348541173	1.0410824402072
ENSG00000091536	-0.0137617169356952	0.00649452441148519	0.178706965815912	1.74921521057834
ENSG00000091542	-1.20114492264847	-0.574027451891117	0.050022829720021	-0.0868501870903916
ENSG00000091583	1.10272044804858	-0.997030381009	-0.516056391724545	1.79419329678653
ENSG00000091592	-0.785971762501742	0.94090825465261	0.348010060109684	-1.52505303757162
ENSG00000091622	-0.331661090577459	-1.2005439538316	-1.6517809260242	-0.947558553478539
ENSG00000091640	-0.535805576748179	0.861127804853967	1.05386688472304	-0.985725697263542
ENSG00000091651	-0.602246583845436	-0.578923709593985	-0.535102796049784	-0.588106244720468
ENSG00000091656	0.156244242919968	-0.417231067561717	-0.775988152686433	-0.508339856244698
ENSG00000091664	0.0683586361453996	-0.418328154572193	-0.256239333058767	0.462936923545244
ENSG00000091704	-0.61211855525806	-0.900030630680889	-0.503993799552425	0.109660709455839
ENSG00000091732	0.162534021234873	-0.28185289942218	-0.888192428614294	-0.514404415356994
ENSG00000091831	0.855486982647034	0.294557730451691	-0.121867342846385	-0.845509815629675
ENSG00000091844	-0.0150324144347821	-1.0418466918382	-2.16658764798612	1.61791496247988
ENSG00000091879	-0.415145557134548	-0.352873462756898	-0.102402669646099	-0.299084617548772
ENSG00000091947	-1.50592941372694	0.238663483071268	-0.880073828860889	-1.1405965262547
ENSG00000091972	-0.236895225757516	1.89402241470431	1.48003221913524	0.673932486103209
ENSG00000091986	0.294556749697773	-0.139716589554967	0.60939604945574	-0.0324580985909325
ENSG00000092009	0.464849249704684	5.64247708659176	1.05903419479624	0.196931210991009
ENSG00000092010	0.0704494119238119	1.0100801966832	2.7204293699242	0.214630188380109
ENSG00000092020	-0.210918334042873	-0.206136706733888	-0.056592824218825	1.1768254289855
ENSG00000092054	-0.323713783499746	-0.194053161633499	3.54076481315347	0.195107454802957
ENSG00000092067	-0.412068917645186	2.45938267857147	-1.65424096700456	0.0673625834311072
ENSG00000092068	1.32078681778498	1.28429409572097	-0.389656342859123	-0.143927100699895
ENSG00000092094	0.277038230066569	0.785869769645322	-0.0541584911170424	0.346909725873604
ENSG00000092096	0.0765786236293621	0.377299447849324	-0.294053004263143	0.869900010260201
ENSG00000092108	-0.923995148272269	-0.0583128338048788	-0.349230380584133	-0.378122257306646
ENSG00000092140	-0.552843034410276	-1.36006247281312	-0.68636143484013	0.503809304597135
ENSG00000092148	-0.580823640748684	-1.25243015061121	-0.343396722175169	-1.03847473004347
ENSG00000092199	-0.0681372639563181	-0.0290192344240722	-0.512547583880733	-0.110894412185641
ENSG00000092200	-0.231582393193863	0.930202644126794	-0.373627483109981	-0.689499164936215
ENSG00000092201	-0.32042567808298	-0.580498088461618	-0.00860612320131826	-0.179556035858669
ENSG00000092203	-0.775883289308862	-0.00318687691415296	-0.591214038990542	-0.316647855322315
ENSG00000092208	-0.826019556480259	-1.47145359681389	-1.96678733938554	-0.26418351580883
ENSG00000092295	0.543831471075842	-1.23264249462985	-0.729940500723032	-0.116101464593756
ENSG00000092330	0.0515947066948859	0.408070852276147	-0.143810884280435	1.05816980707376
ENSG00000092345	0.357396848817532	0.659511332386454	0.65931826071411	1.3811815606286
ENSG00000092377	-0.0734851524167963	0.745196230878685	0.410796122094801	-0.565045706260436
ENSG00000092421	0.615342034293406	0.322304685937216	0.992177174495743	-1.03803352500398
ENSG00000092439	-0.196078920468973	-1.58494506142353	-1.37591939027172	0.598396851494154
ENSG00000092445	0.950967147298362	-1.9518388331356	-1.80510414730605	-0.725728779362973
ENSG00000092470	-0.590869855329971	-0.746703549453471	-0.28406570001489	0.493438005391994
ENSG00000092531	-0.966550977165232	0.904246464439004	1.13859817698959	-0.0681097596935367
ENSG00000092607	-0.391672221947612	-0.310434510058723	1.8807074725319	-0.370547666251348
ENSG00000092621	0.355321756726909	-2.67220171905623	-1.91477611987569	-0.887982077602263
ENSG00000092758	-0.602229331765657	-0.654700783746289	-0.644952180221911	0.460209178004534
ENSG00000092820	-0.190989103229463	0.129037270443874	2.02401705275019	-0.301123932857599
